Outdoor Fitness Equipment,Hermon / Arroyo Seco Park,http://www.laparks.org/dos/parks/facility/arroyoSPk.htm,34.104402,-118.187327
Parks,Westside Neighborhood Park,http://www.laparks.org/dos/parks/facility/westsideNeighborhoodPk.htm,34.029093,-118.36998
Parks,Telfair Park (Valleycrest Park),http://www.laparks.org/dos/parks/facility/telfairPk.htm,34.304228,-118.472861
Outdoor Fitness Equipment,Trinity Park,http://www.laparks.org/dos/reccenter/facility/trinityRC.htm,34.02385032,-118.2634554
Parks,Grigsby Pocket Park,,33.930249,-118.240227
Outdoor Fitness Equipment,4600 Orchard Ave Pocket Park,,34.001558,-118.288625
Parks,Cypress Park Library,,34.091029,-118.22264
Outdoor Fitness Equipment,South Park,http://www.laparks.org/dos/reccenter/facility/southPkRC.htm,33.99664406,-118.268573
Universally Accessible Playgrounds,De Garmo Park,http://www.laparks.org/dos/parks/facility/deGarmoPk.htm,34.214719,-118.352383
Tennis Courts,Sylmar Tennis Courts,http://www.laparks.org/dos/parks/facility/sylmarPk.htm,34.30827253,-118.4445011
Universally Accessible Playgrounds,Shadow Ranch Park,http://www.laparks.org/dos/parks/facility/shadowranchPk.htm,34.19390248,-118.6197081
Recreation Centers,Peck Park Community Center,http://www.laparks.org/dos/reccenter/facility/peckParkComCtr.htm,33.749759,-118.306733
Parks,Westwood Gardens Park,,34.057518,-118.441597
Recreation Centers,North Weddington Park Community Center,http://www.laparks.org/dos/reccenter/facility/northWeddingtonRC.htm,34.145768,-118.36709
Outdoor Fitness Equipment,Griffith Park - Park Center,http://www.laparks.org/dos/parks/facility/parkCenter.htm,34.134213,-118.282994
Universally Accessible Playgrounds,Westwood Park - Aidan's Place,http://www.laparks.org/dos/playground/facility/westwoodUAPRC.htm,34.052676,-118.448107
Parks,Lake Street Park,http://www.laparks.org/dos/parks/facility/lakeStPk.htm,34.06874703,-118.270384
Parks,La Mirada Park Acquisition Site,,34.094208,-118.306999
Recreation Centers,Sepulveda Recreation Center,http://www.laparks.org/dos/reccenter/facility/sepulvedaRC.htm,34.23005873,-118.4575623
Outdoor Fitness Equipment,Gage and Avalon Pocket Park,,33.982212,-118.265352
Parks,6th & Gladys Street Park,http://www.laparks.org/dos/parks/facility/6thgladysPk.htm,34.04032,-118.242479
Tennis Courts,Sunland Tennis Courts,http://www.laparks.org/dos/reccenter/facility/sunlandRC.htm,34.25987785,-118.3220099
Recreation Centers,Silver Lake Recreation Center,http://www.laparks.org/dos/reccenter/facility/silverLakeRC.htm,34.09250232,-118.2668935
Parks,Lanark/Shelby Mini-Park,http://www.laparks.org/dos/parks/facility/lanarkShelbyPk.htm,34.135325,-118.187511
Outdoor Fitness Equipment,State Street Recreation Center,http://www.laparks.org/dos/reccenter/facility/stateStreetRC.htm,34.053064,-118.212879
Parks,Mount Carmel Park,http://www.laparks.org/dos/parks/facility/mountCarmelPk.htm,33.97624967,-118.2884111
Parks,Rena Park,http://www.laparks.org/dos/parks/facility/renaPk.htm,33.7476902,-118.3010596
Tennis Courts,Peck Park Tennis Courts,http://www.laparks.org/dos/reccenter/facility/peckParkComCtr.htm,33.751038,-118.306167
Parks,Santa Ynez Canyon Park,http://www.laparks.org/dos/parks/facility/santaYnezCynPk.htm,34.071875,-118.567409
Parks,Palms Park,http://www.laparks.org/dos/reccenter/facility/palmsRC.htm,34.03286932,-118.4177271
Recreation Centers,Wabash Recreation Center,http://www.laparks.org/dos/reccenter/facility/wabashRC.htm,34.05070789,-118.1981928
Tennis Courts,Studio City Tennis Courts,http://www.laparks.org/dos/reccenter/facility/studioCityRC.htm,34.15137297,-118.4079843
Tennis Courts,Griffith Park - Park Drive Tennis Courts,http://www.laparks.org/dos/parks/griffithpk/tennis.htm,34.133139,-118.282567
Parks,Denker Park,http://www.laparks.org/dos/reccenter/facility/denkerRC.htm,34.02355276,-118.3045149
Universally Accessible Playgrounds,Stoner Park,http://www.laparks.org/dos/reccenter/facility/stonerRC.htm,34.03844736,-118.4532902
Parks,Unidad Park,,34.063995,-118.264551
Tennis Courts,Shatto Tennis Courts,http://www.laparks.org/dos/reccenter/facility/shattoRC.htm,34.067287,-118.289251
Parks,Chatsworth Oaks Park,http://www.laparks.org/dos/parks/facility/chatsworthOaksPk.htm,34.23993,-118.629054
Parks,Via Dolce Park,,33.978686,-118.462029
Dog Parks,Griffith Park Dog Park,http://www.laparks.org/dos/parks/facility/dogparks/griffithParkDogPk.htm,34.155503,-118.286021
Parks,Chatsworth Park South,http://www.laparks.org/dos/parks/facility/chatsworthPkSouth.htm,34.260329,-118.616081
Tennis Courts,Encino Park Tennis Courts,http://www.laparks.org/dos/parks/facility/encinoPk.htm,34.161489,-118.503031
Equestrian Centers,Stetson Ranch Park,http://www.laparks.org/dos/parks/facility/stetsonRanchPk.htm,34.324324,-118.477802
Universally Accessible Playgrounds,Lake Street Park,http://www.laparks.org/dos/parks/facility/lakeStPk.htm,34.06874703,-118.270384
Recreation Centers,Palms Youth Center,http://www.laparks.org/dos/reccenter/facility/palmsRC.htm,34.03335767,-118.418118
Parks,Westwood Park - Aidan's Place,http://www.laparks.org/dos/playground/facility/westwoodUAPRC.htm,34.052676,-118.448107
Parks,Palisades-Asilomar Park,,34.03984,-118.536183
Outdoor Fitness Equipment,Gilbert W. Lindsay Recreation Center,http://www.laparks.org/dos/reccenter/facility/gilbertLindsayRC.htm,34.00661929,-118.2677641
Dog Parks,Laurel Canyon Dog Park,http://www.laparks.org/dos/parks/facility/dogparks/laurelCynDogPk.htm,34.122195,-118.378066
Hiking Trails,Ernest E. Debs Regional Park,http://www.laparks.org/dos/parks/facility/debsEERegionalPk.htm,34.095367,-118.190495
Recreation Centers,Fred Roberts Recreation Center,http://www.laparks.org/dos/reccenter/facility/fredRobertsRC.htm,34.000886,-118.24401
Parks,Fox & Laurel Park,,34.271638,-118.446271
Tennis Courts,Van Ness Tennis Courts,http://www.laparks.org/dos/reccenter/facility/vanNessRC.htm,33.99082417,-118.319119
Recreation Centers,Victory - Vineland Recreation Center,http://www.laparks.org/dos/reccenter/facility/victoryVinelandRC.htm,34.18685414,-118.3729476
Outdoor Fitness Equipment,Eagle Rock Park,http://www.laparks.org/dos/reccenter/facility/eagleRockRC.htm,34.142988,-118.18805
Parks,Griffith Park - Ceta Forest,http://www.laparks.org/dos/parks/facility/cetaForestPk.htm,34.155128,-118.30145
Recreation Centers,Lincoln Heights Youth Center,http://www.laparks.org/dos/reccenter/facility/lincolnHghtYC.htm,34.075537,-118.211513
Parks,Genesee Avenue Park,http://www.laparks.org/dos/parks/facility/geneseeAvePk.htm,34.03688,-118.36858
Parks,Beverly Glen Park,http://www.laparks.org/dos/parks/facility/beverlyGlenPk.htm,34.11474,-118.44381
Parks,Sycamore Grove Park,http://www.laparks.org/dos/parks/facility/sycamorePk.htm,34.1019,-118.202996
Parks,Harold A. Henry Park,http://www.laparks.org/dos/parks/facility/haroldAHenryPk.htm,34.057644,-118.32489
Parks,Pico Union Park,http://www.laparks.org/dos/parks/facility/picoUnionVestPk.htm,34.04106831,-118.2842068
Outdoor Fitness Equipment,Sycamore Grove Park,http://www.laparks.org/dos/parks/facility/sycamorePk.htm,34.1019,-118.202996
Parks,Parthenia Park,http://www.laparks.org/dos/parks/facility/partheniaPk.htm,34.2280404,-118.5992153
Outdoor Fitness Equipment,Woodbridge Park,http://www.laparks.org/dos/parks/facility/woodbridgePk.htm,34.15021183,-118.3764461
Beaches,Venice Beach,http://www.laparks.org/dos/reccenter/facility/veniceBeachRC.htm,33.985013,-118.474064
Recreation Centers,Lou Costello (Hostetter) Recreation Center,http://www.laparks.org/dos/reccenter/facility/louCostelloRC.htm,34.02048437,-118.2108829
Hiking Trails,Griffith Park,http://www.laparks.org/dos/parks/griffithPK/index.htm,34.1182,-118.272105
Lakes,Hollenbeck Lake,http://www.laparks.org/dos/aquatic/facility/hollenbecklake.htm,34.04136456,-118.2160944
Parks,Normandale Park,http://www.laparks.org/dos/reccenter/facility/normandaleRC.htm,33.82313579,-118.301425
Recreation Centers,Carlin G. Smith Recreation Center,http://www.laparks.org/dos/reccenter/facility/carlinGSmithRC.htm,34.10201827,-118.2110915
Parks,LAPD SWAT Officer Randal D. Simmons Park,,34.19276974,-118.5448566
Universally Accessible Playgrounds,Mason Park,http://www.laparks.org/dos/parks/facility/masonPk.htm,34.26093639,-118.5796615
Recreation Centers,David M. Gonzales / Pacoima Recreation Center,http://www.laparks.org/dos/reccenter/facility/davidMGonzalesRC.htm,34.26921299,-118.4130658
Parks,El Paseo De Cahuenga Park,http://www.laparks.org/dos/parks/facility/elPaseoDeCahuengaPk.htm,34.13059,-118.349673
Universally Accessible Playgrounds,Dearborn Park,http://www.laparks.org/dos/parks/facility/dearbornPk.htm,34.23581729,-118.507668
Parks,Winnetka Park,,34.222383,-118.571596
Parks,Griffith Park Crystal Springs,http://www.laparks.org/dos/parks/facility/crystalSpringsPk.htm,34.133005,-118.280751
Universally Accessible Playgrounds,Glen Alla Park,http://www.laparks.org/dos/parks/facility/glenAllaPk.htm,33.984438,-118.431009
Recreation Centers,Eagle Rock Recreation Center,http://www.laparks.org/dos/reccenter/facility/eagleRockRC.htm,34.142988,-118.18805
Parks,Gage and Avalon Pocket Park,,33.982212,-118.265352
Universally Accessible Playgrounds,Rosecrans Park,http://www.laparks.org/dos/reccenter/facility/rosecransRC.htm,33.8967552,-118.29132
Golf Courses,Penmar Golf Course,http://www.golf.lacity.org/cdp_penmar.htm,34.00644708,-118.4583439
Recreation Centers,Martin J. Bogdanovich Recreation Center,http://www.laparks.org/dos/reccenter/facility/bogdanovichRC.htm,33.730086,-118.319877
Skate Parks,Jackie Tatum Skate Plaza,http://www.laparks.org/dos/parks/skateparks/jackieTatumSkatePk.htm,33.984177,-118.303512
Recreation Centers,Mason Recreation Center,http://www.laparks.org/dos/reccenter/facility/masonRC.htm,34.261179,-118.579392
Parks,Marson Park,,34.215494,-118.465863
Outdoor Fitness Equipment,Leland Park,http://www.laparks.org/dos/parks/facility/lelandPk.htm,33.75092412,-118.2959786
Parks,Cheviot Hills Park,http://www.laparks.org/dos/parks/facility/cheviotHillsPk.htm,34.046898,-118.408263
Skate Parks,Venice Skate Park,http://www.laparks.org/dos/parks/skateparks/veniceSkatePk.htm,33.98570187,-118.4726212
Parks,Northridge Park,http://www.laparks.org/dos/reccenter/facility/northridgeRC.htm,34.25529,-118.53226
Recreation Centers,Boyle Heights Sports Center,http://www.laparks.org/dos/reccenter/facility/boyleHeightsSC.htm,34.03237744,-118.213784
Recreation Centers,Trinity Recreation Center,http://www.laparks.org/dos/reccenter/facility/trinityRC.htm,34.024201,-118.263067
Hiking Trails,Runyon Canyon Park,http://www.laparks.org/dos/parks/facility/runyoncanyonpk.htm,34.10530646,-118.3488732
Parks,Little Green Acres Park,http://www.laparks.org/dos/parks/facility/littleGreenAcresPk.htm,33.94164,-118.2914
Recreation Centers,Van Nuys Sherman Oaks Recreation Center,http://www.laparks.org/dos/reccenter/facility/vanNuysSORC.htm,34.15952933,-118.4425227
Parks,West Hills Sports Center,http://www.laparks.org/dos/reccenter/facility/westHillsSportsCtr.htm,34.198488,-118.656697
Parks,Mason Park,http://www.laparks.org/dos/parks/facility/masonPk.htm,34.26093639,-118.5796615
Parks,Kittridge Mini-Park,http://www.laparks.org/dos/parks/facility/kittridgeMiniPk.htm,34.19029764,-118.4258369
Universally Accessible Playgrounds,Martin Luther King Jr. Recreation Center,http://www.laparks.org/dos/reccenter/facility/martinLKTRC.htm,34.01394464,-118.3087893
Parks,Strathern Park North,http://www.laparks.org/dos/parks/facility/strathernPkNorth.htm,34.216954,-118.406176
Universally Accessible Playgrounds,Hermon / Arroyo Seco Park,http://www.laparks.org/dos/parks/facility/arroyoSPk.htm,34.104402,-118.187327
Parks,Tobias Avenue Park,http://www.laparks.org/dos/parks/facility/tobiasPk.htm,34.23634,-118.45151
Tennis Courts,Lafayette Tennis Courts,http://www.laparks.org/dos/reccenter/facility/lafayetteMCC.htm,34.061193,-118.283801
Universally Accessible Playgrounds,Anthony C. Beilenson Park,http://www.laparks.org/dos/aquatic/balboa/index.htm,34.181624,-118.500922
Rental Facilities,Encino Women's Club,,34.160398,-118.501849
Parks,Augustus F. Hawkins Natural Park,http://www.laparks.org/dos/reccenter/facility/augustusHawkinsNatureCtr.htm,33.990292,-118.247712
Recreation Centers,Elysian Park Recreation Center,http://www.laparks.org/dos/reccenter/facility/elysianPkTRC.htm,34.081153,-118.237908
Tennis Courts,Yosemite Tennis Courts,http://www.laparks.org/dos/reccenter/facility/yosemiteRC.htm,34.133742,-118.20819
Parks,Trinity Park,http://www.laparks.org/dos/reccenter/facility/trinityRC.htm,34.02385032,-118.2634554
Recreation Centers,Woodland Hills Recreation Center,http://www.laparks.org/dos/reccenter/facility/woodlandHillsRC.htm,34.17704227,-118.6144423
Parks,Angels Gate Park,http://www.laparks.org/dos/reccenter/facility/angelsGateRC.htm,33.709707,-118.293817
Parks,Balboa Park,http://www.laparks.org/dos/reccenter/facility/balboaSportsComplex.htm,34.172985,-118.501841
Parks,Knapp Ranch Park,http://www.laparks.org/dos/parks/facility/knappRanchPk.htm,34.189237,-118.658999
Parks,Leimert Plaza Park,http://www.laparks.org/dos/parks/facility/leimertPlazaPk.htm,34.003937,-118.330564
Parks,Woodbine Park,http://www.laparks.org/dos/parks/facility/woodbinePk.htm,34.02800986,-118.4084365
Golf Courses,Encino 18-Hole Golf Course,http://www.laparks.org/golf/cdp_encino.htm,34.169876,-118.497232
Recreation Centers,Echo Park Community Center,http://www.laparks.org/dos/reccenter/facility/echoparkRC.htm,34.06545,-118.259304
Recreation Centers,Vineyard Recreation Center,http://www.laparks.org/dos/reccenter/facility/vineyardRC.htm,34.02828057,-118.34653
Recreation Centers,Winnetka Recreation Center,http://www.laparks.org/dos/reccenter/facility/winnetkaRC.htm,34.222383,-118.571596
Parks,Leland Park,http://www.laparks.org/dos/parks/facility/lelandPk.htm,33.75092412,-118.2959786
Tennis Courts,Green Meadows Tennis Courts,http://www.laparks.org/dos/reccenter/facility/greenMeadowsRC.htm,33.956221,-118.268762
Parks,Loren Miller Park,http://www.laparks.org/dos/reccenter/facility/lorenMillerRC.htm,34.03026082,-118.3030305
Outdoor Fitness Equipment,Algin Sutton Recreation Center,http://www.laparks.org/dos/reccenter/facility/alginSuttonRC.htm,33.957778,-118.285546
Parks,Ernest E. Debs Regional Park,http://www.laparks.org/dos/parks/facility/debsEERegionalPk.htm,34.095367,-118.190495
Parks,Stoney Point Park,http://www.laparks.org/dos/parks/facility/stoneyPointPk.htm,34.273536,-118.602406
Skate Parks,Hansen Dam Skate Park,,34.273758,-118.383484
Parks,Venice of America Centennial Park,,33.98849,-118.46368
Tennis Courts,Oakwood Tennis Courts,http://www.laparks.org/dos/reccenter/facility/oakwoodRC.htm,33.994954,-118.463982
Parks,Mecca Avenue Park,http://www.laparks.org/dos/parks/facility/meccaAvePk.htm,34.16711361,-118.5373921
Recreation Centers,Downey Recreation Center,http://www.laparks.org/dos/reccenter/facility/downeyRC.htm,34.071162,-118.223432
Recreation Centers,Lincoln Park Recreation Center,http://www.laparks.org/dos/reccenter/facility/lincolnParkRC.htm,34.065824,-118.198986
Parks,Deervale-Stone Canyon Park,,34.14683821,-118.4592084
Parks,Fernangeles Park,http://www.laparks.org/dos/reccenter/facility/fernangelesRC.htm,34.229345,-118.400978
Recreation Centers,William Nickerson Gardens Recreation Center,http://www.laparks.org/dos/reccenter/facility/williamNickersonRC.htm,33.932182,-118.247169
Parks,Granada Hills Park,http://www.laparks.org/dos/reccenter/facility/granadaHillsRC.htm,34.2645807,-118.4969059
Parks,Poinsettia Park,http://www.laparks.org/dos/reccenter/facility/poinsettiaRC.htm,34.08722019,-118.3502662
Parks,Four Oaks Park,http://www.laparks.org/dos/parks/facility/fourOaksPk.htm,34.205956,-118.635194
Parks,Encino Glen,http://www.laparks.org/dos/parks/facility/encinoglenPk.htm,34.172588,-118.499743
Gardens,Watts Rose Garden,http://www.laparks.org/dos/horticulture/watts.htm,33.94576539,-118.2439527
Equestrian Centers,Hansen Dam - Gabrielino Equestrian Center,http://www.laparks.org/dos/reccenter/facility/hansendamRC.htm,34.271,-118.368743
Parks,Cleland Avenue Bicentennial Park,http://www.laparks.org/dos/parks/facility/clelandAvePk.htm,34.11331,-118.212598
Skate Parks,Garvanza Skate Park,http://www.laparks.org/dos/parks/skateparks/garvanzaSkatePk.htm,34.12007,-118.179944
Recreation Centers,Jim Gilliam Recreation Center,http://www.laparks.org/dos/reccenter/facility/jimGilliamRC.htm,34.01227,-118.352773
Recreation Centers,Encino Community Center,http://www.laparks.org/dos/reccenter/facility/encinoCommCenter.htm,34.16039633,-118.5013526
Lakes,Lincoln Park Lake,http://www.laparks.org/dos/reccenter/facility/lincolnParkRC.htm,34.065824,-118.198986
Outdoor Fitness Equipment,Valley Plaza Park,http://www.laparks.org/dos/parks/facility/valleyPlazaPk.htm,34.192008,-118.400894
Parks,El Sereno Park,http://www.laparks.org/dos/reccenter/facility/elserenoRC.htm,34.075723,-118.181788
Parks,Rustic Canyon Rec Center Park,http://www.laparks.org/dos/reccenter/facility/rusticCanyonRC.htm,34.040813,-118.514199
Tennis Courts,Van Nuys Sherman Oaks Tennis Courts,http://www.laparks.org/dos/sports/tennis/facility/vanNuys_SO_TC.htm,34.159767,-118.444205
Parks,Laurel and Hardy Park,,34.082498,-118.274851
Parks,Lookout Point Park,http://www.laparks.org/dos/parks/facility/lookoutPointPk.htm,33.712435,-118.292025
Parks,De Garmo Park,http://www.laparks.org/dos/parks/facility/deGarmoPk.htm,34.214719,-118.352383
Parks,Jaime Beth Slavin Park,http://www.laparks.org/dos/parks/facility/slavinPk.htm,34.215402,-118.407169
Tennis Courts,Lake View Terrace Tennis Courts,http://www.laparks.org/dos/reccenter/facility/lakeviewTerraceRC.htm,34.27465645,-118.3715831
Parks,Eddleston Park,http://www.laparks.org/dos/parks/facility/eddlestonPk.htm,34.2872694,-118.5381306
Parks,Howard Finn Park & Community Garden,http://www.laparks.org/dos/parks/facility/howardFPk.htm,34.257932,-118.30072
Recreation Centers,Hollenbeck Recreation Center,http://www.laparks.org/dos/reccenter/facility/hollenbeckRC.htm,34.04136456,-118.2160944
Parks,Circle Park (5th Ave.),,33.970894,-118.322173
Parks,Martin J. Bogdanovich Park,http://www.laparks.org/dos/reccenter/facility/bogdanovichRC.htm,33.72958041,-118.3194325
Parks,Vista del Mar Park,http://www.laparks.org/dos/parks/facility/vistaDelMarPk.htm,33.944558,-118.441713
Parks,Richard Alatorre Park,http://www.laparks.org/dos/parks/facility/richardAlatorrePk.htm,34.143976,-118.184218
Outdoor Fitness Equipment,Poinsettia Park,http://www.laparks.org/dos/reccenter/facility/poinsettiaRC.htm,34.08722019,-118.3502662
Parks,Highland Park,http://www.laparks.org/dos/reccenter/facility/highlandParkRC.htm,34.113477,-118.187954
Parks,Titmouse Park,http://www.laparks.org/dos/parks/facility/titmousePk.htm,33.96105353,-118.4460138
Parks,Tommy Lasorda's Field of Dreams,http://www.laparks.org/dos/reccenter/facility/silverLakeRC.htm,34.090671,-118.259926
Recreation Centers,Loren Miller Recreation Center,http://www.laparks.org/dos/reccenter/facility/lorenMillerRC.htm,34.03026082,-118.3030305
Universally Accessible Playgrounds,Lincoln Park,http://www.laparks.org/dos/parks/facility/lincolnPk.htm,34.06561417,-118.2018369
Parks,Holleigh Bernson Memorial Park,,34.293003,-118.571202
Parks,Silver Lake Meadows Park,,34.098621,-118.261095
Recreation Centers,Green Meadows Recreation Center,http://www.laparks.org/dos/reccenter/facility/greenMeadowsRC.htm,33.95568832,-118.2672316
Recreation Centers,Banning Recreation Center,http://www.laparks.org/dos/reccenter/facility/banningRC.htm,33.79017637,-118.2562904
Parks,Downey Park,http://www.laparks.org/dos/reccenter/facility/downeyRC.htm,34.071162,-118.223432
Golf Courses,Los Feliz 3-Par Golf Course,http://www.laparks.org/golf/cdp_los_feliz.htm,34.12330116,-118.269339
Parks,Los Angeles Plaza Park,http://www.laparks.org/dos/parks/facility/laPlazaPk.htm,34.05692598,-118.2385958
Hiking Trails,North Hollywood Park,http://www.laparks.org/dos/reccenter/facility/northHollywoodRC.htm,34.1679113,-118.3798722
Tennis Courts,Glassell Park Tennis Courts,http://www.laparks.org/dos/reccenter/facility/glassellParkRC.htm,34.115486,-118.234129
Parks,Stoner Park,http://www.laparks.org/dos/reccenter/facility/stonerRC.htm,34.03844736,-118.4532902
Parks,Moonshine Canyon Park,http://www.laparks.org/dos/parks/facility/moonshineCanyonPk.htm,34.288216,-118.566046
Parks,Ken Malloy Harbor Regional Park,http://www.laparks.org/dos/parks/facility/kenMalloyHarborPk.htm,33.787682,-118.295031
Recreation Centers,Normandie Recreation Center,http://www.laparks.org/dos/reccenter/facility/normandieRC.htm,34.04464,-118.299791
Recreation Centers,Devonshire House,http://www.laparks.org/dos/reccenter/facility/devonshireHouseRC.htm,34.2570751,-118.5444962
Gardens,Drew St,,34.119958,-118.242682
Recreation Centers,Normandale Recreation Center,http://www.laparks.org/dos/reccenter/facility/normandaleRC.htm,33.82313579,-118.301425
Parks,Montecito Heights Park,http://www.laparks.org/dos/reccenter/facility/montecitoHeightsRC.htm,34.095544,-118.20335
Outdoor Fitness Equipment,Balboa Park,http://www.laparks.org/dos/reccenter/facility/balboaSportsComplex.htm,34.172985,-118.501841
Universally Accessible Playgrounds,Tobias Avenue Park,http://www.laparks.org/dos/parks/facility/tobiasPk.htm,34.23634,-118.45151
Parks,Los Angeles High Memorial Park,http://www.laparks.org/dos/parks/facility/laHighMemorialPk.htm,34.05657403,-118.3319039
Recreation Centers,EXPO Center / Roy A. Anderson Recreation Center,http://laparks.org/expo/,34.01201674,-118.2901009
Parks,Robert L. Burns Park,http://www.laparks.org/dos/parks/facility/burnsRLPk.htm,34.075652,-118.316078
Parks,Roger Jessup Park,http://www.laparks.org/dos/reccenter/facility/rogerjessupRC.htm,34.25794605,-118.4047298
Parks,Porter Ranch Park,,34.27055336,-118.5552726
Parks,Ascot Hills Park,http://www.laparks.org/dos/parks/facility/ascothillsPk.htm,34.06969978,-118.1899629
Parks,Lafayette Park,http://www.laparks.org/dos/reccenter/facility/lafayetteMCC.htm,34.06211618,-118.282875
Recreation Centers,Sepulveda Dam Recreation Area,http://www.laparks.org/dos/reccenter/facility/sepulvedaBasinRC.htm,34.17225492,-118.5028645
Parks,Cohasset-Melba Park,http://www.laparks.org/dos/parks/facility/cohassetMelbaPk.htm,34.20565289,-118.6346313
Golf Courses,Rancho Park 18-Hole Golf Course,http://www.laparks.org/golf/cdp_rancho.htm,34.045022,-118.418289
Recreation Centers,South Seas House,http://www.laparks.org/dos/reccenter/facility/southseashouse.htm,34.03499817,-118.3179553
Tennis Courts,Westchester Tennis Courts,http://www.laparks.org/dos/sports/tennis/facility/westchesterTC.htm,33.959629,-118.415188
Parks,Latham Park,http://www.laparks.org/dos/parks/facility/lathamPk.htm,33.99451,-118.25129
Parks,Griffith Park,http://www.laparks.org/dos/parks/griffithPK/index.htm,34.1182,-118.272105
Parks,North Atwater Park,http://www.laparks.org/dos/parks/facility/northAtwaterPk.htm,34.133398,-118.271813
Rental Facilities,Elysian Park - Grace E. Simons Lodge,http://www.laparks.org/dos/reservations/grace.htm,34.086566,-118.245386
Golf Courses,Roosevelt 9-Hole Golf Course,http://golf.lacity.org/cdp_roosevelt.htm,34.118472,-118.29388
Parks,Elinor and Don Richardson Family Park,http://www.laparks.org/dos/parks/facility/richardsonFamilyPk.htm,34.03012939,-118.2958057
Parks,Fehlhaber-Houk Park,http://www.laparks.org/dos/parks/facility/fehlhaberHoukPk.htm,34.240206,-118.273916
Parks,Mount Olympus Park,,34.084669,-118.210822
Golf Courses,Woodley Lakes Golf Course,http://www.laparks.org/golf/cdp_woodley.htm,34.183969,-118.491937
Skate Parks,Ritchie Valens Skate Park Plaza,http://www.laparks.org/dos/parks/skateparks/ritchieValensSkatePk.htm,34.26510266,-118.4393469
Recreation Centers,Rosecrans Recreation Center,http://www.laparks.org/dos/reccenter/facility/rosecransRC.htm,33.896619,-118.290531
Parks,Griffith Park - Bette Davis Picnic Area,,34.15857211,-118.2975598
Parks,Henry Alvarez Memorial Park (Ramona Gardens),http://www.laparks.org/dos/parks/facility/alvarezHMPk.htm,34.05881,-118.195184
Parks,Dorothy J. and Benjamin B. Smith Park,http://www.laparks.org/dos/parks/facility/smithDBPk.htm,34.10399621,-118.3428203
Parks,Grape Street Pocket Park,http://www.laparks.org/dos/parks/facility/grapeStPocketPk.htm,33.938145,-118.236807
Parks,109th Street Park,http://www.laparks.org/dos/reccenter/facility/109thStreetRC.htm,33.93664647,-118.2489586
Recreation Centers,Lake Street Community Center,http://www.laparks.org/dos/reccenter/facility/lakestComC.htm,34.06874703,-118.270384
Parks,Devonshire Arleta Park,http://www.laparks.org/dos/parks/facility/devonshireArletaPk.htm,34.25780789,-118.443572
Tennis Courts,Van Nuys Recreation Center Tennis Courts,http://www.laparks.org/dos/reccenter/facility/VanNuysRC.htm,34.19405925,-118.4446325
Tennis Courts,Runnymede Tennis Courts,http://www.laparks.org/dos/parks/facility/runnymedePk.htm,34.20585859,-118.5732396
Gardens,Ocean View Farms Community Garden,,34.014234,-118.441219
Parks,Peck Park,http://www.laparks.org/dos/reccenter/facility/peckParkComCtr.htm,33.74779038,-118.3091125
Parks,Selma Park,http://www.laparks.org/dos/parks/facility/selmaPk.htm,34.09985676,-118.3331657
Parks,Elysian Park - Bishop Canyon,http://www.laparks.org/dos/parks/facility/bishopCanyonElysianPk.htm,34.081707,-118.234692
Parks,Alizondo Drive Park,http://www.laparks.org/dos/parks/facility/alizondoDrPk.htm,34.15100013,-118.6048001
Recreation Centers,Andres and Maria Cardenas Recreation Center,http://www.laparks.org/dos/reccenter/facility/andresMariaRC.htm,34.215049,-118.454568
Parks,Avalon-San Pedro Park,,34.010389,-118.265542
Outdoor Fitness Equipment,4916 S. McKinley Avenue Pocket Park,,33.998755,-118.260624
Parks,Devonwood Park,http://www.laparks.org/dos/parks/facility/devonwoodPk.htm,34.25638115,-118.4541937
Recreation Centers,Evergreen Recreation Center,http://www.laparks.org/dos/reccenter/facility/evergreenRC.htm,34.038954,-118.203476
Outdoor Fitness Equipment,Woodley Avenue Park,http://www.laparks.org/dos/parks/facility/woodleyPk.htm,34.18196,-118.483681
Parks,Van Ness Park,http://www.laparks.org/dos/reccenter/facility/vanNessRC.htm,33.99082417,-118.319119
Universally Accessible Playgrounds,Ritchie Valens Park,http://www.laparks.org/dos/parks/facility/ritchieValensPk.htm,34.265782,-118.439137
Recreation Centers,109th Street Recreation Center,http://www.laparks.org/dos/reccenter/facility/109thStreetRC.htm,33.93664647,-118.2489586
Recreation Centers,Lemon Grove Recreation Center,http://www.laparks.org/dos/reccenter/facility/lemonGroveRC.htm,34.08634611,-118.3046676
Tennis Courts,Montecito Heights Tennis Courts,http://www.laparks.org/dos/reccenter/facility/montecitoHeightsRC.htm,34.09578,-118.204152
Outdoor Fitness Equipment,Lincoln Park,http://www.laparks.org/dos/parks/facility/lincolnPk.htm,34.06561417,-118.2018369
Parks,Vineyard Park,http://www.laparks.org/dos/reccenter/facility/vineyardRC.htm,34.02828057,-118.34653
Parks,Brand Park,http://www.laparks.org/dos/parks/facility/brandPk.htm,34.27269566,-118.4615049
Parks,Stonehurst Park,http://www.laparks.org/dos/reccenter/facility/stonehurstRC.htm,34.24945616,-118.3748623
Parks,Taxco Trails Park,http://www.laparks.org/dos/parks/facility/taxcoTrailsPk.htm,34.21202182,-118.6383285
Parks,Hubert H. Humphrey Memorial Park,http://www.laparks.org/dos/reccenter/facility/huberthumphreyRC.htm,34.28181122,-118.4074686
